Step 574, Time: 0.0392851, CPUs: 64
Step 575, Time: 0.0393225, CPUs: 64
Step 576, Time: 0.0393248, CPUs: 64
Step 577, Time: 0.0393271, CPUs: 64
Step 578, Time: 0.0393318, CPUs: 64
Step 579, Time: 0.0393411, CPUs: 64
Step 580, Time: 0.0393598, CPUs: 64
Step 581, Time: 0.0393645, CPUs: 64
Step 582, Time: 0.0393691, CPUs: 64
Step 583, Time: 0.0393785, CPUs: 64
Step 584, Time: 0.0393972, CPUs: 64
Step 585, Time: 0.0393995, CPUs: 64
Step 586, Time: 0.0394019, CPUs: 64
Step 587, Time: 0.0394065, CPUs: 64
Step 588, Time: 0.0394159, CPUs: 64
Step 589, Time: 0.0394346, CPUs: 64
Step 590, Time: 0.0394721, CPUs: 64
Step 591, Time: 0.0394744, CPUs: 64
Step 592, Time: 0.0394768, CPUs: 64
Step 593, Time: 0.0394815, CPUs: 64
Step 594, Time: 0.0394908, CPUs: 64
Step 595, Time: 0.0395096, CPUs: 64
Step 596, Time: 0.0395471, CPUs: 64
Step 597, Time: 0.0395847, CPUs: 64
Step 598, Time: 0.0396223, CPUs: 64
Step 599, Time: 0.0396599, CPUs: 64
Step 600, Time: 0.0396976, CPUs: 64
Step 601, Time: 0.0397353, CPUs: 64
Step 602, Time: 0.0397731, CPUs: 64
Step 603, Time: 0.0397742, CPUs: 64
Step 604, Time: 0.0397754, CPUs: 64
Step 605, Time: 0.0397778, CPUs: 64
Step 606, Time: 0.0397825, CPUs: 64
Step 607, Time: 0.0397919, CPUs: 64
Step 608, Time: 0.0398108, CPUs: 64
Step 609, Time: 0.0398487, CPUs: 64
Step 610, Time: 0.039851, CPUs: 64
